"fk_vtl_id","timestamp2unix","coordinate","vel_mph"
-43,1202511347,"(-122.0692,37.6106)",16
-43,1202511352,"(-122.0692,37.6106)",13
-43,1202511364,"(-122.0692,37.6106)",20
-43,1202511368,"(-122.0691,37.6106)",12
-43,1202511384,"(-122.0693,37.6106)",19
-43,1202511395,"(-122.0692,37.6106)",15
-43,1202511405,"(-122.0692,37.6106)",12
-43,1202511422,"(-122.0691,37.6106)",14
-43,1202511428,"(-122.0692,37.6106)",12
-43,1202511439,"(-122.0692,37.6106)",13
-43,1202511450,"(-122.0692,37.6106)",12
-43,1202511467,"(-122.0692,37.6106)",12
-43,1202511470,"(-122.0692,37.6106)",12
-43,1202511482,"(-122.0692,37.6106)",9
-43,1202511484,"(-122.0692,37.6106)",11
-43,1202511501,"(-122.0692,37.6106)",11
-43,1202511532,"(-122.0692,37.6106)",9
-43,1202511636,"(-122.0691,37.6106)",15
-43,1202511644,"(-122.0692,37.6106)",11
-43,1202511653,"(-122.0692,37.6106)",11
-43,1202511664,"(-122.0692,37.6106)",15
-43,1202511670,"(-122.0692,37.6106)",12
-43,1202511691,"(-122.0691,37.6106)",13
-43,1202511698,"(-122.0692,37.6106)",11
-43,1202511702,"(-122.0692,37.6106)",11
-43,1202511716,"(-122.0691,37.6106)",19
-43,1202511737,"(-122.0692,37.6106)",16
-43,1202511742,"(-122.0692,37.6106)",16
-43,1202511744,"(-122.0692,37.6106)",11
-43,1202511751,"(-122.0692,37.6106)",11
-43,1202511790,"(-122.0692,37.6106)",17
-43,1202511791,"(-122.0692,37.6106)",13
-43,1202511799,"(-122.0692,37.6106)",17
-43,1202511802,"(-122.0692,37.6106)",13
-43,1202511806,"(-122.0693,37.6105)",24
-43,1202511811,"(-122.0692,37.6106)",14
-43,1202511825,"(-122.0692,37.6106)",17
-43,1202511864,"(-122.0693,37.6106)",19
-43,1202511901,"(-122.0692,37.6106)",21
-43,1202511922,"(-122.0692,37.6106)",13
-43,1202511931,"(-122.0692,37.6106)",21
-43,1202511960,"(-122.0692,37.6106)",15
-43,1202512068,"(-122.0692,37.6106)",9
-43,1202512110,"(-122.0692,37.6106)",9
-43,1202512133,"(-122.0692,37.6106)",14
-43,1202512171,"(-122.0691,37.6106)",14
-43,1202512186,"(-122.0691,37.6106)",14
-43,1202512199,"(-122.0691,37.6106)",15
-43,1202512205,"(-122.0692,37.6106)",11
-43,1202512283,"(-122.0692,37.6106)",16
-43,1202512302,"(-122.0692,37.6106)",14
-43,1202512309,"(-122.0692,37.6106)",15
-43,1202512340,"(-122.0692,37.6106)",14
-43,1202512348,"(-122.0692,37.6106)",14
-43,1202512385,"(-122.0692,37.6106)",14
-43,1202512403,"(-122.0692,37.6106)",15
-43,1202512429,"(-122.0691,37.6106)",28
-43,1202512446,"(-122.0691,37.6106)",24
-43,1202512476,"(-122.0692,37.6106)",22
-43,1202512481,"(-122.0692,37.6106)",13
-43,1202512495,"(-122.0692,37.6106)",17
-43,1202512526,"(-122.0692,37.6106)",12
-43,1202512536,"(-122.0692,37.6106)",13
-43,1202512540,"(-122.0691,37.6106)",21
-43,1202512542,"(-122.0692,37.6106)",16
-43,1202512565,"(-122.0692,37.6106)",16
-43,1202512580,"(-122.0692,37.6106)",12
-43,1202512596,"(-122.0692,37.6106)",15
-43,1202512617,"(-122.0692,37.6106)",16
-43,1202512653,"(-122.0692,37.6106)",18
-43,1202512655,"(-122.0691,37.6106)",23
-43,1202512659,"(-122.0692,37.6106)",20
-43,1202512666,"(-122.0692,37.6106)",20
-43,1202512696,"(-122.0691,37.6106)",28
-43,1202512725,"(-122.0692,37.6106)",18
-43,1202512753,"(-122.0692,37.6106)",25
-43,1202512815,"(-122.0692,37.6106)",24
-43,1202512841,"(-122.0692,37.6106)",19
-43,1202512848,"(-122.0692,37.6106)",17
-43,1202512868,"(-122.0691,37.6106)",26
-43,1202512892,"(-122.0692,37.6106)",11
-43,1202512895,"(-122.0692,37.6106)",17
-43,1202512912,"(-122.0692,37.6106)",13
-43,1202513038,"(-122.0692,37.6106)",6
-43,1202513042,"(-122.0692,37.6106)",7
-43,1202513126,"(-122.0692,37.6106)",12
-43,1202513153,"(-122.0692,37.6106)",11
-43,1202513179,"(-122.0692,37.6106)",10
-43,1202513207,"(-122.0691,37.6106)",11
-43,1202513232,"(-122.0692,37.6106)",11
-43,1202513237,"(-122.0692,37.6106)",9
-43,1202513273,"(-122.0692,37.6106)",9
-43,1202513348,"(-122.0692,37.6106)",8
-43,1202513514,"(-122.0692,37.6106)",14
-43,1202513572,"(-122.0692,37.6106)",11
-43,1202513610,"(-122.0692,37.6106)",10
-43,1202513661,"(-122.0692,37.6106)",10
-43,1202513699,"(-122.0692,37.6106)",9
-43,1202513747,"(-122.0692,37.6106)",8
-43,1202513748,"(-122.0692,37.6106)",10
-43,1202513766,"(-122.0692,37.6106)",9
-43,1202513789,"(-122.0692,37.6106)",11
-43,1202513800,"(-122.0692,37.6106)",7
-43,1202513816,"(-122.0692,37.6106)",8
-43,1202513939,"(-122.0692,37.6106)",12
-43,1202513951,"(-122.0692,37.6106)",15
-43,1202513974,"(-122.0692,37.6106)",13
-43,1202513985,"(-122.0692,37.6106)",13
-43,1202513991,"(-122.0692,37.6106)",14
-43,1202513996,"(-122.0692,37.6106)",12
-43,1202514066,"(-122.0691,37.6106)",12
-43,1202514079,"(-122.0692,37.6106)",9
-43,1202514106,"(-122.0692,37.6106)",7
-43,1202514123,"(-122.0692,37.6106)",8
-43,1202514142,"(-122.0692,37.6106)",6
-43,1202514159,"(-122.0692,37.6106)",6
-43,1202514161,"(-122.0692,37.6106)",8
-43,1202514177,"(-122.0692,37.6106)",7
-43,1202514178,"(-122.0692,37.6106)",9
-43,1202514185,"(-122.0692,37.6106)",9
-43,1202514280,"(-122.0691,37.6106)",7
-43,1202514294,"(-122.0691,37.6106)",7
-43,1202514314,"(-122.0691,37.6106)",9
-43,1202514341,"(-122.0692,37.6106)",10
-43,1202514355,"(-122.0692,37.6106)",8
-43,1202514372,"(-122.0692,37.6106)",12
-43,1202514383,"(-122.0692,37.6106)",9
-43,1202514415,"(-122.0692,37.6106)",12
-43,1202514434,"(-122.0692,37.6106)",9
-43,1202514439,"(-122.0692,37.6106)",9
-43,1202514442,"(-122.0692,37.6106)",9
-43,1202514467,"(-122.0692,37.6106)",9
-43,1202514469,"(-122.0692,37.6106)",10
-43,1202514482,"(-122.0692,37.6106)",10
-43,1202514491,"(-122.0692,37.6106)",13
-43,1202514507,"(-122.0692,37.6106)",10
-43,1202514525,"(-122.0692,37.6106)",10
-43,1202514534,"(-122.0692,37.6106)",10
-43,1202514552,"(-122.0691,37.6106)",10
-43,1202514572,"(-122.0691,37.6106)",8
-43,1202514596,"(-122.0692,37.6106)",9
-43,1202514624,"(-122.0692,37.6106)",8
-43,1202514636,"(-122.0692,37.6106)",9
-43,1202514653,"(-122.0692,37.6106)",12
-43,1202514659,"(-122.0692,37.6106)",10
-43,1202514681,"(-122.0692,37.6106)",12
-43,1202514685,"(-122.0692,37.6106)",8
-43,1202514708,"(-122.0692,37.6106)",11
-43,1202514721,"(-122.0692,37.6106)",11
-43,1202514722,"(-122.0692,37.6106)",9
-43,1202514724,"(-122.0692,37.6106)",9
-43,1202514725,"(-122.0692,37.6106)",11
-43,1202514735,"(-122.0692,37.6106)",11
-43,1202514737,"(-122.0692,37.6106)",10
-43,1202514743,"(-122.0692,37.6106)",12
-43,1202514826,"(-122.0692,37.6106)",12
-43,1202514841,"(-122.0692,37.6106)",13
-43,1202514855,"(-122.0692,37.6106)",8
-43,1202514881,"(-122.0692,37.6106)",7
-43,1202514888,"(-122.0692,37.6106)",12
-43,1202514993,"(-122.0693,37.6105)",11
-43,1202515046,"(-122.0692,37.6106)",14
-43,1202515051,"(-122.0692,37.6106)",10
-43,1202515122,"(-122.0692,37.6106)",9
-43,1202515127,"(-122.0692,37.6106)",12
-43,1202515174,"(-122.0692,37.6106)",9
-43,1202515198,"(-122.0692,37.6106)",7
-43,1202515232,"(-122.0692,37.6106)",7
-43,1202515253,"(-122.0691,37.6106)",9
-43,1202515267,"(-122.0692,37.6106)",15
-43,1202515321,"(-122.0691,37.6106)",11
-43,1202515330,"(-122.0692,37.6106)",14
-43,1202515346,"(-122.0692,37.6106)",12
-43,1202515432,"(-122.0691,37.6106)",9
-43,1202515436,"(-122.0693,37.6105)",14
-43,1202515439,"(-122.0692,37.6106)",12
-43,1202515551,"(-122.0692,37.6106)",10
-43,1202515559,"(-122.0691,37.6106)",13
-43,1202515565,"(-122.0692,37.6106)",15
-43,1202515581,"(-122.0692,37.6106)",12
-43,1202515589,"(-122.0692,37.6106)",14
-43,1202515593,"(-122.0692,37.6106)",11
-43,1202515606,"(-122.0692,37.6106)",16
-43,1202515630,"(-122.0692,37.6106)",11
-43,1202515633,"(-122.0692,37.6106)",17
-43,1202515659,"(-122.0691,37.6106)",17
-43,1202515668,"(-122.0691,37.6106)",16
-43,1202515681,"(-122.0692,37.6106)",11
-43,1202515688,"(-122.0691,37.6106)",18
-43,1202515720,"(-122.0692,37.6106)",12
-43,1202515727,"(-122.0692,37.6106)",14
-43,1202515772,"(-122.0692,37.6106)",12
-43,1202515806,"(-122.0692,37.6106)",10
-43,1202515818,"(-122.0692,37.6106)",10
-43,1202515837,"(-122.0692,37.6106)",10
-43,1202515840,"(-122.0692,37.6106)",9
-43,1202515858,"(-122.0691,37.6106)",10
-43,1202515891,"(-122.0692,37.6106)",10
-43,1202515896,"(-122.0692,37.6106)",10
-43,1202515905,"(-122.0692,37.6106)",10
-43,1202515921,"(-122.0691,37.6106)",14
-43,1202515944,"(-122.0692,37.6106)",10
-43,1202515950,"(-122.0692,37.6106)",9
-43,1202515964,"(-122.0692,37.6106)",9
-43,1202515971,"(-122.0691,37.6106)",11
-43,1202515981,"(-122.0692,37.6106)",11
-43,1202515993,"(-122.0692,37.6106)",10
-43,1202516007,"(-122.0691,37.6106)",13
-43,1202516011,"(-122.0692,37.6106)",10
-43,1202516019,"(-122.0692,37.6106)",11
-43,1202516080,"(-122.0692,37.6106)",12
-43,1202516086,"(-122.0692,37.6106)",12
-43,1202516119,"(-122.0692,37.6106)",21
-43,1202516140,"(-122.0692,37.6106)",9
-43,1202516145,"(-122.0692,37.6106)",11
-43,1202516181,"(-122.0692,37.6106)",11
-43,1202516205,"(-122.0692,37.6106)",9
-43,1202516237,"(-122.0691,37.6106)",13
-43,1202516250,"(-122.0692,37.6106)",7
-43,1202516253,"(-122.0691,37.6106)",9
-43,1202516296,"(-122.0692,37.6106)",7
-43,1202516296,"(-122.0692,37.6106)",6
-43,1202516332,"(-122.0692,37.6106)",8
-43,1202516424,"(-122.0692,37.6106)",13
-43,1202516426,"(-122.0692,37.6106)",13
-43,1202516437,"(-122.0692,37.6106)",12
-43,1202516452,"(-122.0692,37.6106)",12
-43,1202516520,"(-122.0692,37.6106)",10
-43,1202516526,"(-122.0692,37.6106)",17
-43,1202516553,"(-122.0692,37.6106)",16
-43,1202516567,"(-122.0692,37.6106)",11
-43,1202516579,"(-122.0692,37.6106)",11
-43,1202516579,"(-122.0692,37.6106)",10
-43,1202516606,"(-122.0692,37.6106)",11
-43,1202516703,"(-122.0691,37.6106)",13
-43,1202516777,"(-122.0692,37.6106)",13
-43,1202516782,"(-122.0692,37.6106)",13
-43,1202516816,"(-122.0692,37.6106)",12
-43,1202516830,"(-122.0693,37.6106)",14
-43,1202516846,"(-122.0691,37.6106)",15
-43,1202516877,"(-122.0692,37.6106)",12
-43,1202516927,"(-122.0692,37.6106)",13
-43,1202517003,"(-122.0692,37.6106)",14
-43,1202517043,"(-122.0692,37.6106)",14
-43,1202517078,"(-122.0692,37.6106)",13
-43,1202517085,"(-122.0692,37.6106)",13
-43,1202517089,"(-122.0691,37.6106)",13
-43,1202517120,"(-122.0692,37.6106)",11
-43,1202517237,"(-122.0692,37.6106)",8
-43,1202517271,"(-122.0692,37.6106)",9
-43,1202517274,"(-122.0692,37.6106)",9
-43,1202517276,"(-122.0691,37.6106)",10
-43,1202517307,"(-122.0692,37.6106)",8
-43,1202517326,"(-122.0692,37.6106)",10
-43,1202517337,"(-122.0692,37.6106)",10
-43,1202517343,"(-122.0691,37.6106)",12
-43,1202517359,"(-122.0692,37.6106)",13
-43,1202517391,"(-122.0692,37.6106)",12
-43,1202517407,"(-122.0692,37.6106)",10
-43,1202517418,"(-122.0692,37.6106)",11
-43,1202517430,"(-122.0691,37.6106)",11
-43,1202517433,"(-122.0691,37.6106)",12
-43,1202517471,"(-122.0692,37.6106)",10
-43,1202517515,"(-122.0692,37.6106)",11
-43,1202517522,"(-122.0692,37.6106)",11
-43,1202517558,"(-122.0692,37.6106)",11
-43,1202517580,"(-122.0692,37.6106)",8
-43,1202517590,"(-122.0692,37.6106)",7
-43,1202517602,"(-122.0692,37.6106)",7
-43,1202517630,"(-122.0691,37.6106)",11
-43,1202517638,"(-122.0692,37.6106)",6
-43,1202517660,"(-122.0692,37.6106)",8
-43,1202517717,"(-122.0692,37.6106)",10
-43,1202517762,"(-122.0692,37.6106)",15
-43,1202517763,"(-122.0692,37.6106)",13
-43,1202517809,"(-122.0691,37.6106)",18
-43,1202517831,"(-122.0692,37.6106)",13
-43,1202517838,"(-122.0692,37.6106)",12
-43,1202517882,"(-122.0692,37.6106)",7
-43,1202517916,"(-122.0692,37.6106)",6
-43,1202517926,"(-122.0692,37.6106)",7
-43,1202517937,"(-122.0692,37.6106)",6
-43,1202517951,"(-122.0692,37.6106)",6
-43,1202517962,"(-122.0692,37.6106)",7
-43,1202517978,"(-122.0691,37.6106)",7
-43,1202518024,"(-122.0692,37.6106)",10
-43,1202518030,"(-122.0692,37.6106)",10
-43,1202518035,"(-122.0692,37.6106)",8
-43,1202518050,"(-122.0692,37.6106)",10
-43,1202518060,"(-122.0691,37.6106)",11
-43,1202518072,"(-122.0691,37.6106)",10
-43,1202518082,"(-122.0692,37.6106)",13
-43,1202518098,"(-122.0692,37.6106)",11
-43,1202518185,"(-122.0692,37.6106)",12
-43,1202518196,"(-122.0691,37.6106)",15
-43,1202518203,"(-122.0691,37.6106)",16
-43,1202518211,"(-122.0692,37.6106)",17
-43,1202518260,"(-122.0692,37.6106)",11
-43,1202518327,"(-122.0692,37.6106)",10
-43,1202518343,"(-122.0692,37.6106)",8
-43,1202518344,"(-122.0692,37.6106)",8
-43,1202518361,"(-122.0692,37.6106)",8
-43,1202518377,"(-122.0692,37.6106)",8
-43,1202518445,"(-122.0692,37.6106)",12
-43,1202518454,"(-122.0692,37.6106)",12
-43,1202518521,"(-122.0692,37.6106)",13
-43,1202518531,"(-122.0692,37.6106)",12
-43,1202518579,"(-122.0692,37.6106)",10
-43,1202518580,"(-122.0692,37.6106)",14
-43,1202518607,"(-122.0692,37.6106)",11
-43,1202518634,"(-122.0692,37.6106)",10
-43,1202518640,"(-122.0692,37.6106)",9
-43,1202518643,"(-122.0692,37.6106)",9
-43,1202518658,"(-122.0692,37.6106)",8
-43,1202518666,"(-122.0692,37.6106)",8
-43,1202518708,"(-122.0692,37.6106)",8
-43,1202518768,"(-122.0692,37.6106)",13
-43,1202518798,"(-122.0692,37.6106)",9
-43,1202518816,"(-122.0691,37.6106)",10
-43,1202518837,"(-122.0692,37.6106)",10
-43,1202518837,"(-122.0692,37.6106)",15
-43,1202518879,"(-122.0692,37.6106)",11
-43,1202518886,"(-122.0693,37.6106)",13
-43,1202518917,"(-122.0692,37.6106)",11
-43,1202518920,"(-122.0692,37.6106)",12
-43,1202518922,"(-122.0692,37.6106)",12
-43,1202518942,"(-122.0692,37.6106)",12
-43,1202518971,"(-122.0691,37.6106)",12
-43,1202518975,"(-122.0691,37.6106)",12
-43,1202519013,"(-122.0691,37.6106)",10
-43,1202519043,"(-122.0692,37.6106)",10
-43,1202519071,"(-122.0692,37.6106)",11
-43,1202519074,"(-122.0692,37.6106)",10
-43,1202519098,"(-122.0692,37.6106)",8
-43,1202519108,"(-122.0691,37.6106)",8
-43,1202519133,"(-122.0692,37.6106)",8
-43,1202519136,"(-122.0692,37.6106)",8
-43,1202519164,"(-122.0692,37.6106)",7
-43,1202519172,"(-122.0692,37.6106)",7
-43,1202519212,"(-122.0692,37.6106)",11
-43,1202519321,"(-122.0691,37.6106)",9
-43,1202519334,"(-122.0692,37.6106)",9
-43,1202519360,"(-122.0692,37.6106)",9
-43,1202519387,"(-122.0692,37.6106)",12
-43,1202519425,"(-122.0692,37.6106)",12
-43,1202519496,"(-122.0692,37.6106)",10
-43,1202519616,"(-122.0692,37.6106)",10
-43,1202519655,"(-122.0691,37.6106)",19
-43,1202519725,"(-122.0692,37.6106)",11
-43,1202519768,"(-122.0692,37.6106)",9
-43,1202519785,"(-122.0692,37.6106)",9
-43,1202519790,"(-122.0691,37.6106)",19
-43,1202519797,"(-122.0691,37.6106)",17
-43,1202519947,"(-122.0692,37.6106)",15
-43,1202519964,"(-122.0691,37.6106)",21
-43,1202520030,"(-122.0692,37.6106)",14
-43,1202520099,"(-122.0692,37.6106)",18
-43,1202520161,"(-122.0692,37.6106)",13
-43,1202520251,"(-122.0692,37.6106)",21
-43,1202520311,"(-122.0692,37.6106)",21
-43,1202520316,"(-122.0692,37.6106)",11
-43,1202520388,"(-122.0692,37.6106)",12
-43,1202520447,"(-122.0691,37.6106)",33
-43,1202520609,"(-122.0692,37.6106)",16
-43,1202520610,"(-122.0692,37.6106)",11
-43,1202520616,"(-122.0692,37.6106)",12
-43,1202520621,"(-122.0692,37.6106)",17
-43,1202520669,"(-122.0692,37.6106)",16
-43,1202520690,"(-122.0692,37.6106)",9
-43,1202520760,"(-122.0692,37.6106)",17
-43,1202520781,"(-122.0692,37.6106)",18
-43,1202520790,"(-122.0692,37.6106)",18
-43,1202520800,"(-122.0692,37.6106)",20
-43,1202520815,"(-122.0692,37.6106)",12
-43,1202520821,"(-122.0692,37.6106)",20
-43,1202520899,"(-122.0693,37.6106)",16
-43,1202521034,"(-122.0692,37.6106)",14
-43,1202521039,"(-122.0692,37.6106)",15
-43,1202521110,"(-122.0692,37.6106)",21
-43,1202521164,"(-122.0692,37.6106)",39
-43,1202521198,"(-122.0692,37.6106)",28
-43,1202521245,"(-122.0692,37.6106)",13
-43,1202521254,"(-122.0692,37.6106)",13
-43,1202521258,"(-122.0692,37.6106)",13
-43,1202521265,"(-122.0692,37.6106)",13
-43,1202521278,"(-122.0692,37.6106)",20
-43,1202521375,"(-122.0692,37.6106)",16
-43,1202521377,"(-122.0692,37.6106)",17
-43,1202521377,"(-122.0692,37.6106)",14
-43,1202521386,"(-122.0692,37.6106)",15
-43,1202521388,"(-122.0692,37.6106)",17
-43,1202521389,"(-122.0692,37.6106)",16
-43,1202521403,"(-122.0692,37.6106)",15
-43,1202521448,"(-122.0691,37.6106)",35
-43,1202521463,"(-122.0692,37.6106)",15
-43,1202521537,"(-122.0692,37.6106)",8
-43,1202521544,"(-122.0692,37.6106)",15
-43,1202521545,"(-122.0692,37.6106)",13
-43,1202521568,"(-122.0692,37.6106)",10
-43,1202521608,"(-122.0692,37.6106)",11
-43,1202521612,"(-122.0692,37.6106)",10
-43,1202521621,"(-122.0692,37.6106)",10
-43,1202521632,"(-122.0692,37.6106)",8
-43,1202521638,"(-122.0692,37.6106)",10
-43,1202521671,"(-122.0692,37.6106)",10
-43,1202521678,"(-122.0692,37.6106)",11
-43,1202521732,"(-122.0691,37.6106)",35
-43,1202521825,"(-122.0692,37.6106)",24
-43,1202521893,"(-122.0692,37.6106)",16
-43,1202521903,"(-122.0692,37.6106)",14
-43,1202521914,"(-122.0692,37.6106)",16
-43,1202521955,"(-122.0692,37.6106)",14
-43,1202521970,"(-122.0692,37.6106)",29
-43,1202522029,"(-122.0692,37.6106)",43
-43,1202522033,"(-122.0692,37.6106)",42
-43,1202522038,"(-122.0692,37.6106)",18
-43,1202522053,"(-122.0692,37.6106)",22
-43,1202522068,"(-122.0692,37.6106)",29
-43,1202522070,"(-122.0692,37.6106)",32
-43,1202522088,"(-122.0692,37.6106)",34
-43,1202522114,"(-122.0692,37.6106)",38
-43,1202522182,"(-122.0692,37.6106)",34
-43,1202522192,"(-122.0692,37.6106)",40
-43,1202522279,"(-122.0692,37.6106)",37
-42,1202494407,"(-122.0679,37.6086)",69
-42,1202494443,"(-122.0677,37.6086)",67
-42,1202494455,"(-122.0678,37.6086)",68
-42,1202494460,"(-122.0678,37.6086)",68
-42,1202494487,"(-122.0678,37.6086)",70
-42,1202494544,"(-122.0679,37.6086)",66
-42,1202494545,"(-122.0678,37.6086)",63
-42,1202494558,"(-122.0678,37.6086)",59
-42,1202494561,"(-122.0679,37.6086)",69
-42,1202494562,"(-122.0679,37.6086)",78
-42,1202494565,"(-122.0679,37.6086)",77
-42,1202494588,"(-122.0678,37.6086)",63
-42,1202494665,"(-122.0679,37.6086)",59
-42,1202494679,"(-122.0678,37.6086)",64
-42,1202494683,"(-122.0678,37.6086)",60
-42,1202494685,"(-122.0678,37.6086)",64
-42,1202494689,"(-122.0678,37.6086)",62
-42,1202494693,"(-122.0679,37.6086)",65
-42,1202494707,"(-122.0679,37.6086)",67
-42,1202494736,"(-122.0678,37.6086)",64
-42,1202494750,"(-122.0678,37.6086)",67
-42,1202494786,"(-122.0678,37.6086)",59
-42,1202494796,"(-122.0678,37.6086)",66
-42,1202494803,"(-122.0678,37.6086)",59
-42,1202494826,"(-122.0678,37.6086)",64
-42,1202494884,"(-122.0678,37.6086)",62
-42,1202494887,"(-122.0679,37.6086)",67
-42,1202494927,"(-122.0678,37.6086)",72
-42,1202495243,"(-122.0678,37.6086)",66
-42,1202495332,"(-122.0679,37.6086)",68
-42,1202495385,"(-122.0679,37.6086)",70
-42,1202495440,"(-122.0678,37.6086)",62
-42,1202495471,"(-122.0678,37.6086)",64
-42,1202495480,"(-122.0678,37.6086)",65
-42,1202495482,"(-122.068,37.6085)",69
-42,1202495485,"(-122.0678,37.6086)",59
-42,1202495490,"(-122.0678,37.6086)",65
-42,1202495535,"(-122.0678,37.6086)",67
-42,1202495535,"(-122.0679,37.6086)",67
-42,1202495538,"(-122.0678,37.6086)",66
-42,1202495569,"(-122.0679,37.6086)",68
-42,1202495570,"(-122.068,37.6085)",69
-42,1202495581,"(-122.0678,37.6086)",64
-42,1202495581,"(-122.0679,37.6086)",77
-42,1202495582,"(-122.0679,37.6086)",66
-42,1202495595,"(-122.0679,37.6086)",84
-42,1202495628,"(-122.0679,37.6086)",70
-42,1202495635,"(-122.0679,37.6086)",68
-42,1202495645,"(-122.0678,37.6086)",62
-42,1202495659,"(-122.0678,37.6086)",71
-42,1202495745,"(-122.0679,37.6086)",69
-42,1202495792,"(-122.0678,37.6086)",54
-42,1202495795,"(-122.0678,37.6086)",65
-42,1202495803,"(-122.0678,37.6086)",62
-42,1202495821,"(-122.0678,37.6086)",72
-42,1202495824,"(-122.0679,37.6086)",70
-42,1202495826,"(-122.0678,37.6086)",71
-42,1202495866,"(-122.0678,37.6086)",72
-42,1202495897,"(-122.0678,37.6086)",61
-42,1202495924,"(-122.0678,37.6086)",62
-42,1202495933,"(-122.0678,37.6086)",68
-42,1202495936,"(-122.0678,37.6086)",64
-42,1202495939,"(-122.0678,37.6086)",64
-42,1202495941,"(-122.0678,37.6086)",61
-42,1202495956,"(-122.0678,37.6086)",60
-42,1202496010,"(-122.0678,37.6086)",56
-42,1202496023,"(-122.0678,37.6086)",57
-42,1202496025,"(-122.0679,37.6086)",61
-42,1202496027,"(-122.0678,37.6086)",54
-42,1202496029,"(-122.0678,37.6086)",56
-42,1202496030,"(-122.0678,37.6086)",59
-42,1202496034,"(-122.0679,37.6086)",59
-42,1202496040,"(-122.0678,37.6086)",57
-42,1202496057,"(-122.0679,37.6086)",60
-42,1202496086,"(-122.0679,37.6086)",59
-42,1202496109,"(-122.0678,37.6086)",56
-42,1202496113,"(-122.0678,37.6086)",66
-42,1202496159,"(-122.0678,37.6086)",54
-42,1202496161,"(-122.0678,37.6086)",60
-42,1202496162,"(-122.0679,37.6086)",53
-42,1202496166,"(-122.0678,37.6086)",57
-42,1202496183,"(-122.0678,37.6086)",53
-42,1202496229,"(-122.0678,37.6086)",50
-42,1202496230,"(-122.0678,37.6086)",47
-42,1202496330,"(-122.0678,37.6086)",18
-42,1202496334,"(-122.0679,37.6086)",24
-42,1202496342,"(-122.0678,37.6086)",33
-42,1202496346,"(-122.0678,37.6086)",34
-42,1202496401,"(-122.0678,37.6086)",27
-42,1202496407,"(-122.0678,37.6086)",23
-42,1202496450,"(-122.0679,37.6086)",34
-42,1202496495,"(-122.0678,37.6086)",21
-42,1202496544,"(-122.0678,37.6086)",23
-42,1202496636,"(-122.0679,37.6086)",10
-42,1202496669,"(-122.0677,37.6086)",12
-42,1202496712,"(-122.0679,37.6086)",12
-42,1202496745,"(-122.0679,37.6086)",14
-42,1202496848,"(-122.0679,37.6086)",9
-42,1202496876,"(-122.0678,37.6086)",6
-42,1202496920,"(-122.0679,37.6086)",5
-42,1202497080,"(-122.0678,37.6086)",5
-42,1202497115,"(-122.0679,37.6086)",8
-42,1202497375,"(-122.0679,37.6086)",8
-42,1202497384,"(-122.0678,37.6086)",6
-42,1202497404,"(-122.0678,37.6086)",8
-42,1202497432,"(-122.0679,37.6086)",8
-42,1202497523,"(-122.0679,37.6086)",14
-42,1202497555,"(-122.0677,37.6086)",14
-42,1202497582,"(-122.0677,37.6086)",22
-42,1202497587,"(-122.0678,37.6086)",17
-42,1202497608,"(-122.0678,37.6086)",18
-42,1202497660,"(-122.0677,37.6086)",33
-42,1202497698,"(-122.0678,37.6086)",30
-42,1202497705,"(-122.0677,37.6086)",23
-42,1202497714,"(-122.0678,37.6086)",16
-42,1202497728,"(-122.0679,37.6086)",29
-42,1202497733,"(-122.0678,37.6086)",13
-42,1202497813,"(-122.0679,37.6086)",13
-42,1202497883,"(-122.0679,37.6086)",19
-42,1202497945,"(-122.0679,37.6086)",24
-42,1202497964,"(-122.0678,37.6086)",22
-42,1202497973,"(-122.0678,37.6086)",16
-42,1202497991,"(-122.0679,37.6086)",22
-42,1202498010,"(-122.0678,37.6086)",17
-42,1202498039,"(-122.0678,37.6086)",32
-42,1202498063,"(-122.0679,37.6086)",24
-42,1202498069,"(-122.0678,37.6086)",22
-42,1202498070,"(-122.0679,37.6086)",24
-42,1202498078,"(-122.0678,37.6086)",26
-42,1202498107,"(-122.0678,37.6086)",41
-42,1202498111,"(-122.0679,37.6086)",33
-42,1202498121,"(-122.0679,37.6086)",52
-42,1202498142,"(-122.0679,37.6086)",46
-42,1202498146,"(-122.0679,37.6086)",48
-42,1202498151,"(-122.0678,37.6086)",45
-42,1202498156,"(-122.0678,37.6086)",42
-42,1202498196,"(-122.0679,37.6086)",30
-42,1202498231,"(-122.0678,37.6086)",42
-42,1202498277,"(-122.0679,37.6086)",16
-42,1202498300,"(-122.0679,37.6086)",17
-42,1202498345,"(-122.0678,37.6086)",30
-42,1202498349,"(-122.0678,37.6086)",32
-42,1202498363,"(-122.0678,37.6086)",34
-42,1202498373,"(-122.0679,37.6086)",20
-42,1202498426,"(-122.0678,37.6086)",35
-42,1202498458,"(-122.0678,37.6086)",37
-42,1202498462,"(-122.0678,37.6086)",29
-42,1202498466,"(-122.0678,37.6086)",26
-42,1202498617,"(-122.0679,37.6086)",58
-42,1202498628,"(-122.0679,37.6086)",57
-42,1202498658,"(-122.0679,37.6086)",51
-42,1202498672,"(-122.0679,37.6086)",55
-42,1202498705,"(-122.0678,37.6086)",57
-42,1202498716,"(-122.0678,37.6086)",59
-42,1202498720,"(-122.0678,37.6086)",57
-42,1202498767,"(-122.0678,37.6086)",52
-42,1202498774,"(-122.0678,37.6086)",59
-42,1202498873,"(-122.0678,37.6086)",73
